# Copyright (C) 2017  Intel Corporation. All rights reserved.
# Your use of Intel Corporation's design tools, logic functions 
# and other software and tools, and its AMPP partner logic 
# functions, and any output files from any of the foregoing 
# (including device programming or simulation files), and any 
# associated documentation or information are expressly subject 
# to the terms and conditions of the Intel Program License 
# Subscription Agreement, the Intel Quartus Prime License Agreement,
# the Intel FPGA IP License Agreement, or other applicable license
# agreement, including, without limitation, that your use is for
# the sole purpose of programming logic devices manufactured by
# Intel and sold by Intel or its authorized distributors.  Please
# refer to the applicable agreement for further details.

# Quartus Prime Version 17.1.0 Build 590 10/25/2017 SJ Lite Edition
# File: D:\2024\FPGA-TEST\SDRAM\sdramControl.csv
# Generated on: Tue Oct 22 10:41:01 2024

# Note: The column header names should not be changed if you wish to import this .csv file into the Quartus Prime software.

To,Direction,Location,I/O Bank,VREF Group,Fitter Location,I/O Standard,Reserved,Current Strength,Slew Rate,Differential Pair,Strict Preservation
SDRAM_dq[5],Bidir,PIN_V2,2,B2_N0,PIN_V2,2.5 V,,,,,
SDRAM_dq[4],Bidir,PIN_V3,2,B2_N0,PIN_V3,2.5 V,,,,,
SDRAM_dq[3],Bidir,PIN_W1,2,B2_N1,PIN_W1,2.5 V,,,,,
SDRAM_dq[2],Bidir,PIN_V4,2,B2_N0,PIN_V4,2.5 V,,,,,
SDRAM_dq[1],Bidir,PIN_W2,2,B2_N0,PIN_W2,2.5 V,,,,,
SDRAM_dq[0],Bidir,PIN_W3,2,B2_N2,PIN_W3,2.5 V,,,,,
SDRAM_dqm[3],Output,PIN_N8,1,B1_N2,PIN_N8,2.5 V,,,,,
SDRAM_dqm[2],Output,PIN_K8,1,B1_N2,PIN_K8,2.5 V,,,,,
SDRAM_dqm[1],Output,PIN_W4,2,B2_N2,PIN_W4,2.5 V,,,,,
SDRAM_dqm[0],Output,PIN_U2,2,B2_N0,PIN_U2,2.5 V,,,,,
SDRAM_ras_n,Output,PIN_U6,2,B2_N1,PIN_U6,2.5 V,,,,,
SDRAM_we_n,Output,PIN_V6,2,B2_N1,PIN_V6,2.5 V,,,,,
button_addr,Input,PIN_M21,6,B6_N1,PIN_M23,2.5 V,,,,,
button_read,Input,PIN_N21,6,B6_N2,PIN_N21,2.5 V,,,,,
button_write,Input,PIN_R24,5,B5_N0,PIN_R24,2.5 V,,,,,
clk_50mhz,Input,PIN_Y2,2,B2_N0,PIN_Y2,2.5 V,,,,,
led[15],Output,PIN_G15,7,B7_N2,PIN_G15,2.5 V,,,,,
led[14],Output,PIN_F15,7,B7_N2,PIN_F15,2.5 V,,,,,
led[13],Output,PIN_H17,7,B7_N2,PIN_H17,2.5 V,,,,,
led[12],Output,PIN_J16,7,B7_N2,PIN_J16,2.5 V,,,,,
led[11],Output,PIN_H16,7,B7_N2,PIN_H16,2.5 V,,,,,
led[10],Output,PIN_J15,7,B7_N2,PIN_J15,2.5 V,,,,,
led[9],Output,PIN_G17,7,B7_N1,PIN_G17,2.5 V,,,,,
led[8],Output,PIN_J17,7,B7_N2,PIN_J17,2.5 V,,,,,
led[7],Output,PIN_H19,7,B7_N2,PIN_H19,2.5 V,,,,,
led[6],Output,PIN_J19,7,B7_N2,PIN_J19,2.5 V,,,,,
led[5],Output,PIN_E18,7,B7_N1,PIN_E18,2.5 V,,,,,
led[4],Output,PIN_F18,7,B7_N1,PIN_F18,2.5 V,,,,,
led[3],Output,PIN_F21,7,B7_N0,PIN_F21,2.5 V,,,,,
led[2],Output,PIN_E19,7,B7_N0,PIN_E19,2.5 V,,,,,
led[1],Output,PIN_F19,7,B7_N0,PIN_F19,2.5 V,,,,,
led[0],Output,PIN_G19,7,B7_N2,PIN_G19,2.5 V,,,,,
led_addr[7],Output,PIN_G21,7,B7_N1,PIN_G21,2.5 V,,,,,
led_addr[6],Output,PIN_G22,7,B7_N2,PIN_G22,2.5 V,,,,,
led_addr[5],Output,PIN_G20,7,B7_N1,PIN_G20,2.5 V,,,,,
led_addr[4],Output,PIN_H21,7,B7_N2,PIN_H21,2.5 V,,,,,
led_addr[3],Output,PIN_E24,7,B7_N1,PIN_E24,2.5 V,,,,,
led_addr[2],Output,PIN_E25,7,B7_N1,PIN_E25,2.5 V,,,,,
led_addr[1],Output,PIN_E22,7,B7_N0,PIN_E22,2.5 V,,,,,
led_addr[0],Output,PIN_E21,7,B7_N0,PIN_E21,2.5 V,,,,,
reset,Input,PIN_M23,6,B6_N2,PIN_M21,2.5 V,,,,,
sw_data[15],Input,PIN_AA22,5,B5_N2,PIN_AA22,2.5 V,,,,,
sw_data[14],Input,PIN_AA23,5,B5_N2,PIN_AA23,2.5 V,,,,,
sw_data[13],Input,PIN_AA24,5,B5_N2,PIN_AA24,2.5 V,,,,,
sw_data[12],Input,PIN_AB23,5,B5_N2,PIN_AB23,2.5 V,,,,,
sw_data[11],Input,PIN_AB24,5,B5_N2,PIN_AB24,2.5 V,,,,,
sw_data[10],Input,PIN_AC24,5,B5_N2,PIN_AC24,2.5 V,,,,,
sw_data[9],Input,PIN_AB25,5,B5_N1,PIN_AB25,2.5 V,,,,,
sw_data[8],Input,PIN_AC25,5,B5_N2,PIN_AC25,2.5 V,,,,,
sw_data[7],Input,PIN_AB26,5,B5_N1,PIN_AB26,2.5 V,,,,,
sw_data[6],Input,PIN_AD26,5,B5_N2,PIN_AD26,2.5 V,,,,,
sw_data[5],Input,PIN_AC26,5,B5_N2,PIN_AC26,2.5 V,,,,,
sw_data[4],Input,PIN_AB27,5,B5_N1,PIN_AB27,2.5 V,,,,,
sw_data[3],Input,PIN_AD27,5,B5_N2,PIN_AD27,2.5 V,,,,,
sw_data[2],Input,PIN_AC27,5,B5_N2,PIN_AC27,2.5 V,,,,,
sw_data[1],Input,PIN_AC28,5,B5_N2,PIN_AC28,2.5 V,,,,,
sw_data[0],Input,PIN_AB28,5,B5_N1,PIN_AB28,2.5 V,,,,,
